0.0440371,-0.000308471848,0.9133928,0.09868533,0.090138469887624
0.0433036424,0.15274781,0.9133927,0.1929774,0.17626414842497998
0.125623062,0.5673603,0.07188564,0.0426345132,0.003064809267470448
0.0440371,-0.000308471848,0.9133928,0.09868533,0.090138469887624
0.06156586,0.611198,0.2,0.114440069,0.022888013800000002
0.04403706,0.154442623,0.2880807,0.329856724,0.0950253559496268
0.3949209,0.167222142,0.5556134,0.445679873,0.2476257095490982
0.0440371,-0.000308471848,0.9133928,0.09868533,0.090138469887624
0.0467649661,0.186675489,0.06655933,0.0336588658,0.002240311556207914
0.08085816,0.344221056,0.0409912765,0.07285441,0.0029863952645543647
0.06932346,0.441391081,0.06406056,0.08751305,0.005606134990308
0.724663854,1.0,0.225,0.0532407425,0.0119791670625
0.0440371,0.0333333351,0.9133928,0.09868533,0.090138469887624
0.511070549,0.622593343,0.4399613,0.249075532,0.10958359485691159
0.0528478734,0.4809313,0.159070462,0.0381373577,0.006066527108798257
0.08621397,0.300331861,0.09233811,0.164113879,0.01515396541162869
0.0440371,0.0333333351,0.9133928,0.09868533,0.090138469887624
0.577080846,0.4621383,0.069649905,0.132391512,0.009221056233606358
0.5696503,0.5673603,0.08451102,0.0426345132,0.0036030861977354644
0.724663854,1.0,0.225,0.0532407425,0.0119791670625
0.5119058,0.611198,0.2,0.114440069,0.022888013800000002
0.5119058,0.611198,0.2,0.114440069,0.022888013800000002
0.5696503,0.5673603,0.08451102,0.0426345132,0.0036030861977354644
0.356786638,0.5997928,0.00240950217,0.00219911058,5.298761714579959e-06
0.117550418,0.588548362,0.0400792547,0.07123345,0.002854983585709715
0.3724808,0.598403931,0.0016280486,0.004976888,8.1026155407568e-06
0.3628429,0.5997928,0.00240950217,0.00219911058,5.298761714579959e-06
0.2709232,0.467436135,0.190134287,0.07853733,0.014932639242433711
0.409466624,0.497384369,0.180516377,0.3792231,0.0684559800867087
0.0495129339,0.03255038,0.863679469,0.0389647856,0.03365308533670685
0.102286972,0.6577611,0.195459574,0.0584697425,0.011428470960939694
0.680274,0.3861766,0.246704951,0.0516009033,0.012730198320182238
0.3132326,0.03149096,0.373534769,0.06666667,0.024902319178449227
0.14768672,0.1963851,0.70462656,0.135981768,0.09581636540855809
0.724663854,1.0,0.225,0.0532407425,0.0119791670625
0.3151013,0.66350174,0.03861258,0.02917104,0.0011263691156832
0.107008919,0.6816723,0.246704951,0.0426345132,0.010518145489914853
0.0440371,0.0414965,0.9133928,0.09868533,0.090138469887624
0.08481002,0.7173986,0.268903852,0.08748498,0.023525048114142962
0.365820378,0.4011233,0.0339281261,0.0625,0.00212050788125
0.3787795,0.421262175,0.00201877533,0.00219911058,4.439510186845992e-06
0.476326972,0.0228767134,0.0473461971,0.0372395739,0.001763152205789416
0.724663854,1.0,0.225,0.0532407425,0.0119791670625
0.07741386,0.486421466,0.246704951,0.0516009033,0.012730198320182238
0.0440371,0.0414965,0.9133928,0.09868533,0.090138469887624
0.05521496,0.533056557,0.268903852,0.08748498,0.023525048114142962
0.14768672,0.1963851,0.70462656,0.135981768,0.09581636540855809
0.724663854,1.0,0.225,0.0532407425,0.0119791670625
0.05521496,0.790127158,0.268903852,0.08748498,0.023525048114142962
0.07741386,0.743492067,0.246704951,0.0516009033,0.012730198320182238
0.0440371,-0.000308471848,0.9133928,0.09868533,0.090138469887624
0.10447336,0.240530044,0.272597969,0.0426345132,0.011622081707623692
0.452594042,0.8214973,0.0314481929,0.0562458448,0.0017688301770938618
0.104473315,0.826543748,0.303037524,0.0605672225,0.01835414114195709
0.384785831,0.3537783,0.0951505154,0.060585957,0.0057647850345522375
0.712744832,0.2648671,0.238016874,0.08748498,0.02082290146155252
0.724663854,1.00079131,0.225,0.0532407425,0.0119791670625
0.524353564,0.662103,0.06608849,0.060585957,0.004004034413334931
0.0440371,0.0333333351,0.9133928,0.09868533,0.090138469887624
0.6674667,0.673894048,0.221983328,0.231124163,0.05130571088395446
0.05026309,0.1713708,0.8994842,0.5179625,0.4658990849425
0.6791613,0.868911445,0.1985942,0.0516102351,0.010249493351496419
0.603916764,0.208615929,0.183788434,0.04712241,0.00866055394020594
0.603916764,0.150908872,0.183788434,0.08078128,0.01484666494771552
0.0440371,0.0333333351,0.9133928,0.09868533,0.090138469887624
0.724663854,1.0,0.225,0.0532407425,0.0119791670625
0.6356862,0.693058252,0.199886128,0.0516009033,0.010314304761939423
0.7152012,0.2101529,0.04184185,0.7866667,0.032915590061395
0.6991326,0.441391081,0.06116726,0.08751305,0.005352933482743
0.6356863,0.739693344,0.199886084,0.114402741,0.022867515897356243
0.101488329,0.6815147,0.09700484,0.0426345132,0.004135754131443888
0.0831816047,0.256983876,0.8336368,0.168294251,0.1402962808620368
0.04445724,0.6888902,0.0492187329,0.08747718,0.004305515957265222
0.0440371,0.00578834955,0.9133928,0.09868533,0.090138469887624
0.101488411,0.550147,0.07708048,0.0426345132,0.0032862887420223364
0.101488456,0.7175891,0.369995832,0.0605672225,0.02240961988081662
0.280102551,0.3627443,0.07767225,0.132391512,0.010283146617942
0.28214103,0.467966318,0.07359532,0.0426345132,0.0031377006419982243
0.724663854,1.0,0.225,0.0532407425,0.0119791670625
0.0440371,0.0333333351,0.9133928,0.09868533,0.090138469887624
0.241111353,0.511804044,0.155654624,0.141367167,0.022004453225330206
0.0440371,0.0333333351,0.9133928,0.09868533,0.090138469887624
0.547785163,0.4153571,0.0538551919,0.0482639261,0.0025992630019629186
0.5879649,0.452162653,0.00390726747,0.007060222,2.7586175751578336e-05
0.529421031,0.437695026,0.0118520446,0.0210648142,0.00024966111738911333
0.50000006,0.450368255,0.0492187329,0.08747718,0.004305515957265222
0.3132326,0.03149096,0.373534769,0.06666667,0.024902319178449227
0.724663854,1.0,0.225,0.0532407425,0.0119791670625
0.706654966,0.269837558,0.248778567,0.0426345132,0.010606553098638585
0.0440371,0.0333333351,0.9133928,0.09868533,0.090138469887624
0.707074165,0.195370585,0.141799271,0.0964887,0.0136820273197377
0.0440371,0.0333333351,0.9133928,0.09868533,0.090138469887624
0.7065076,0.309588879,0.248862579,0.08748498,0.02177173774656342
0.614370167,0.579751968,0.326242059,0.0605672225,0.019759575376311126
0.614370167,0.5428366,0.246704951,0.04262518,0.01051584294326618
0.590345263,0.5468125,0.0217459034,0.0386493132,0.0008404642313235448
0.475900382,0.353594571,0.033046335,0.05758858,0.0019030915068543003
0.4462545,0.300331861,0.09233811,0.164113879,0.01515396541162869
0.367934674,0.21001932,0.264061838,0.469443351,0.12396207410193914
0.674541235,0.548483,0.07369529,0.130979732,0.00965258933386228
0.702615857,0.7680875,0.207981288,0.141367167,0.029401725473571092
0.698231757,0.696252465,0.216749355,0.06417622,0.013910154291338102
0.0604408942,0.518041551,0.01790833,0.0253471863,0.00045392577683187903
0.0563382432,0.5428101,0.0264391769,0.0246527418,0.0006517982015202244
0.0455999672,0.6870832,0.454400033,0.222639322,0.10116731526389762
0.393297017,0.364766926,0.190134287,0.114440069,0.021758980923545806
0.049512893,0.03255038,0.9001509,0.0389647856,0.03507418682614704
0.393297017,0.473314226,0.190134287,0.07853733,0.014932639242433711
0.5,0.6873287,0.449663848,0.222148433,0.09989211920995018
0.724663854,1.0,0.225,0.0532407425,0.0119791670625
0.04403706,0.166666672,0.9059831,0.5733396,0.51943598816076
0.0447872542,0.801142037,0.271351218,0.0426345132,0.011568927085657078
0.0447872542,0.7831874,0.06412628,0.02917104,0.0018706302789311998
